timestamp,rr,sr,cnt,mrt,tc
1614819720,100.0,100.0,75,1704.79,ServiceTest4
1614819780,100.0,100.0,29,248.34,ServiceTest1
1614819780,100.0,100.0,56,990.0,ServiceTest6
1614819780,100.0,100.0,36,1144.67,ServiceTest3
1614819780,100.0,100.0,82,1040.59,ServiceTest9
1614819780,100.0,100.0,45,338.67,ServiceTest8
1614819780,100.0,100.0,67,137.52,ServiceTest10
1614819780,100.0,100.0,71,3343.1,ServiceTest4
1614819780,100.0,100.0,56,206.25,ServiceTest2
1614819780,100.0,100.0,36,329.42,ServiceTest11
1614819780,100.0,100.0,84,1655.44,ServiceTest7
1614819780,100.0,100.0,43,199.42,ServiceTest5
1614819840,100.0,100.0,93,963.55,ServiceTest9
1614819840,100.0,100.0,95,137.22,ServiceTest10
1614819840,100.0,100.0,75,98.25,ServiceTest1
1614819840,100.0,100.0,33,728.0,ServiceTest6
1614819840,100.0,100.0,73,163.29,ServiceTest5
1614819840,100.0,100.0,91,221.29,ServiceTest2
1614819840,100.0,100.0,36,1183.64,ServiceTest3
1614819840,100.0,100.0,54,197.61,ServiceTest11
1614819840,100.0,100.0,28,159.57,ServiceTest8
1614819840,100.0,100.0,71,1364.93,ServiceTest7
1614819840,100.0,100.0,33,2197.61,ServiceTest4
1614819900,100.0,100.0,101,154.92,ServiceTest5
1614819900,100.0,100.0,39,263.38,ServiceTest2
1614819900,100.0,100.0,53,2573.55,ServiceTest4
1614819900,100.0,100.0,109,246.1,ServiceTest10
1614819900,100.0,100.0,68,1199.18,ServiceTest3
1614819900,100.0,100.0,93,868.28,ServiceTest6
1614819900,100.0,100.0,50,156.1,ServiceTest8
1614819900,100.0,100.0,132,1130.3,ServiceTest9
1614819900,100.0,100.0,36,1299.0,ServiceTest7
1614819900,100.0,100.0,75,225.92,ServiceTest1
1614819900,100.0,100.0,64,268.5,ServiceTest11
1614819960,100.0,100.0,86,2134.09,ServiceTest3
1614819960,100.0,100.0,81,305.33,ServiceTest2
1614819960,100.0,100.0,104,118.95,ServiceTest10
1614819960,100.0,100.0,55,231.44,ServiceTest5
1614819960,100.0,100.0,96,154.0,ServiceTest1
1614819960,100.0,100.0,80,278.2,ServiceTest8
1614819960,100.0,100.0,87,2199.16,ServiceTest6
1614819960,100.0,100.0,82,2225.22,ServiceTest9
1614819960,100.0,100.0,68,383.21,ServiceTest11
1614819960,100.0,100.0,99,2892.54,ServiceTest7
1614819960,72.22,100.0,36,7168.86,ServiceTest4
1614820020,100.0,100.0,47,966.79,ServiceTest3
1614820020,100.0,100.0,84,191.0,ServiceTest11
1614820020,100.0,100.0,34,1487.32,ServiceTest7
1614820020,100.0,100.0,90,117.73,ServiceTest1
1614820020,100.0,100.0,172,259.63,ServiceTest5
1614820020,100.0,100.0,63,157.1,ServiceTest2
1614820020,100.0,100.0,86,256.98,ServiceTest10
1614820020,100.0,100.0,113,988.0,ServiceTest9
1614820020,100.0,100.0,110,320.73,ServiceTest8
1614820020,100.0,100.0,71,892.8,ServiceTest6
1614820020,100.0,100.0,29,2281.14,ServiceTest4
1614820080,100.0,100.0,72,183.38,ServiceTest5
1614820080,100.0,100.0,32,2477.75,ServiceTest4
1614820080,100.0,100.0,174,178.9,ServiceTest10
1614820080,100.0,100.0,35,925.37,ServiceTest6
1614820080,100.0,100.0,75,234.2,ServiceTest8
1614820080,100.0,100.0,92,211.13,ServiceTest1
1614820080,100.0,100.0,22,151.36,ServiceTest2
1614820080,100.0,100.0,43,878.6,ServiceTest3
1614820080,100.0,100.0,56,1491.52,ServiceTest7
1614820080,100.0,100.0,89,946.44,ServiceTest9
1614820080,100.0,100.0,135,224.74,ServiceTest11
1614820140,97.5,100.0,40,3781.35,ServiceTest4
1614820140,100.0,100.0,61,1399.3,ServiceTest3
1614820140,100.0,100.0,116,145.28,ServiceTest10
1614820140,100.0,100.0,75,149.0,ServiceTest5
1614820140,100.0,100.0,119,214.28,ServiceTest1
1614820140,100.0,100.0,111,252.52,ServiceTest11
1614820140,100.0,100.0,61,1652.05,ServiceTest9
1614820140,100.0,100.0,61,1439.98,ServiceTest6
1614820140,100.0,100.0,14,282.57,ServiceTest2
1614820140,100.0,100.0,96,2118.53,ServiceTest7
1614820140,100.0,100.0,27,242.26,ServiceTest8
1614820200,100.0,100.0,81,120.43,ServiceTest1
1614820200,100.0,100.0,43,77.65,ServiceTest5
1614820200,100.0,100.0,106,278.4,ServiceTest8
1614820200,100.0,100.0,53,330.34,ServiceTest11
1614820200,100.0,100.0,34,155.59,ServiceTest10
1614820200,100.0,100.0,87,2335.24,ServiceTest7
1614820200,100.0,100.0,113,1737.46,ServiceTest3
1614820200,100.0,100.0,47,2067.4,ServiceTest9
1614820200,100.0,100.0,16,2550.0,ServiceTest6
1614820200,86.96,100.0,92,5673.86,ServiceTest4
1614820200,100.0,100.0,37,270.81,ServiceTest2
1614820260,100.0,100.0,58,666.41,ServiceTest3
1614820260,100.0,100.0,34,1290.35,ServiceTest7
1614820260,100.0,100.0,63,189.33,ServiceTest1
1614820260,100.0,100.0,138,234.12,ServiceTest8
1614820260,100.0,100.0,80,966.41,ServiceTest9
1614820260,100.0,100.0,50,874.0,ServiceTest6
1614820260,100.0,100.0,97,245.72,ServiceTest2
1614820260,100.0,100.0,61,190.64,ServiceTest5
1614820260,100.0,100.0,68,2403.12,ServiceTest4
1614820260,100.0,100.0,78,277.45,ServiceTest11
1614820260,100.0,100.0,74,104.82,ServiceTest10
1614820320,100.0,100.0,103,221.04,ServiceTest1
1614820320,100.0,100.0,55,803.55,ServiceTest9
1614820320,100.0,100.0,54,578.5,ServiceTest6
1614820320,100.0,100.0,110,184.5,ServiceTest10
1614820320,100.0,100.0,97,316.56,ServiceTest2
1614820320,100.0,100.0,104,275.37,ServiceTest11
1614820320,100.0,100.0,139,223.86,ServiceTest8
1614820320,100.0,100.0,33,562.82,ServiceTest3
1614820320,100.0,100.0,40,2192.75,ServiceTest4
1614820320,100.0,100.0,46,1287.89,ServiceTest7
1614820320,100.0,100.0,69,211.3,ServiceTest5
1614820380,100.0,100.0,62,261.0,ServiceTest10
1614820380,100.0,100.0,111,289.49,ServiceTest2
1614820380,100.0,100.0,58,199.95,ServiceTest11
1614820380,100.0,100.0,145,175.54,ServiceTest8
1614820380,100.0,100.0,104,2920.09,ServiceTest7
1614820380,100.0,100.0,125,1993.25,ServiceTest6
1614820380,100.0,100.0,36,221.89,ServiceTest5
1614820380,100.0,100.0,48,200.0,ServiceTest1
1614820380,100.0,100.0,125,2051.22,ServiceTest9
1614820380,84.21,100.0,19,5706.95,ServiceTest4
1614820380,100.0,100.0,27,1938.89,ServiceTest3
1614820440,100.0,100.0,99,339.84,ServiceTest8
1614820440,100.0,100.0,106,244.53,ServiceTest1
1614820440,100.0,100.0,60,1926.5,ServiceTest7
1614820440,100.0,100.0,71,149.03,ServiceTest5
1614820440,100.0,100.0,56,1651.79,ServiceTest9
1614820440,100.0,100.0,60,269.8,ServiceTest2
1614820440,100.0,100.0,101,1344.96,ServiceTest6
1614820440,100.0,100.0,106,251.26,ServiceTest10
1614820440,100.0,100.0,100,1201.93,ServiceTest3
1614820440,100.0,100.0,100,280.96,ServiceTest11
1614820440,98.55,100.0,69,3857.17,ServiceTest4
1614820500,100.0,100.0,52,287.54,ServiceTest8
1614820500,100.0,100.0,61,1630.34,ServiceTest3
1614820500,100.0,100.0,71,286.92,ServiceTest2
1614820500,100.0,100.0,23,255.78,ServiceTest5
1614820500,100.0,100.0,103,260.34,ServiceTest10
1614820500,100.0,100.0,103,200.9,ServiceTest1
1614820500,100.0,100.0,87,1530.78,ServiceTest6
1614820500,100.0,100.0,20,1822.05,ServiceTest9
1614820500,100.0,100.0,118,342.31,ServiceTest11
1614820500,95.4,100.0,87,4248.34,ServiceTest4
1614820500,100.0,100.0,109,2260.67,ServiceTest7
1614820560,100.0,100.0,55,256.36,ServiceTest1
1614820560,100.0,100.0,77,183.97,ServiceTest10
1614820560,100.0,100.0,98,3586.79,ServiceTest7
1614820560,100.0,100.0,83,342.11,ServiceTest2
1614820560,100.0,100.0,126,259.91,ServiceTest8
1614820560,100.0,100.0,29,207.69,ServiceTest5
1614820560,100.0,100.0,47,326.87,ServiceTest11
1614820560,100.0,100.0,69,3192.97,ServiceTest9
1614820560,100.0,100.0,37,3144.92,ServiceTest6
1614820560,100.0,100.0,119,3374.12,ServiceTest3
1614820560,48.39,100.0,62,8010.26,ServiceTest4
1614820620,100.0,100.0,87,215.92,ServiceTest1
1614820620,100.0,100.0,128,279.98,ServiceTest8
1614820620,100.0,100.0,26,259.15,ServiceTest5
1614820620,100.0,100.0,56,1894.5,ServiceTest3
1614820620,100.0,100.0,117,179.33,ServiceTest10
1614820620,100.0,100.0,40,307.25,ServiceTest11
1614820620,100.0,100.0,85,210.2,ServiceTest2
1614820620,100.0,100.0,82,2220.83,ServiceTest7
1614820620,100.0,100.0,45,1655.67,ServiceTest6
1614820620,100.0,100.0,88,1764.32,ServiceTest9
1614820620,86.36,100.0,44,5009.5,ServiceTest4
1614820680,100.0,100.0,38,142.53,ServiceTest8
1614820680,100.0,100.0,96,3545.5,ServiceTest4
1614820680,100.0,100.0,98,1109.57,ServiceTest3
1614820680,100.0,100.0,50,222.6,ServiceTest2
1614820680,100.0,100.0,94,139.89,ServiceTest10
1614820680,100.0,100.0,56,219.66,ServiceTest11
1614820680,100.0,100.0,91,1307.73,ServiceTest6
1614820680,100.0,100.0,75,93.64,ServiceTest5
1614820680,100.0,100.0,82,1778.59,ServiceTest7
1614820680,100.0,100.0,48,216.67,ServiceTest1
1614820680,100.0,100.0,49,1068.92,ServiceTest9
1614820740,100.0,100.0,61,846.8,ServiceTest3
1614820740,100.0,100.0,121,604.57,ServiceTest6
1614820740,100.0,100.0,105,170.06,ServiceTest10
1614820740,100.0,100.0,45,127.62,ServiceTest1
1614820740,100.0,100.0,104,329.23,ServiceTest2
1614820740,100.0,100.0,114,347.16,ServiceTest11
1614820740,100.0,100.0,99,766.66,ServiceTest9
1614820740,100.0,100.0,30,1310.67,ServiceTest7
1614820740,100.0,100.0,83,2713.36,ServiceTest4
1614820740,100.0,100.0,67,180.43,ServiceTest5
1614820740,100.0,100.0,21,257.57,ServiceTest8
1614820800,100.0,100.0,110,154.16,ServiceTest5
1614820800,100.0,100.0,133,302.39,ServiceTest11
1614820800,100.0,100.0,58,255.05,ServiceTest8
1614820800,100.0,100.0,138,134.74,ServiceTest10
1614820800,100.0,100.0,113,995.85,ServiceTest6
1614820800,100.0,100.0,59,888.22,ServiceTest9
1614820800,100.0,100.0,54,2813.33,ServiceTest4
1614820800,100.0,100.0,68,1508.71,ServiceTest7
1614820800,100.0,100.0,65,184.74,ServiceTest1
1614820800,100.0,100.0,53,913.32,ServiceTest3
1614820800,100.0,100.0,26,268.5,ServiceTest2
1614820860,100.0,100.0,114,144.0,ServiceTest5
1614820860,100.0,100.0,169,166.53,ServiceTest1
1614820860,100.0,100.0,116,1741.39,ServiceTest4
1614820860,100.0,100.0,38,880.5,ServiceTest7
1614820860,100.0,100.0,64,237.44,ServiceTest10
1614820860,100.0,100.0,42,659.86,ServiceTest3
1614820860,100.0,100.0,13,109.31,ServiceTest8
1614820860,100.0,100.0,147,242.0,ServiceTest11
1614820860,100.0,100.0,70,975.26,ServiceTest6
1614820860,100.0,100.0,21,621.57,ServiceTest9
1614820860,100.0,100.0,7,264.71,ServiceTest2
1614820920,100.0,100.0,95,1829.81,ServiceTest7
1614820920,100.0,100.0,41,943.0,ServiceTest6
1614820920,100.0,100.0,56,1410.5,ServiceTest9
1614820920,100.0,100.0,72,202.92,ServiceTest1
1614820920,100.0,100.0,34,3815.53,ServiceTest4
1614820920,100.0,100.0,88,1523.41,ServiceTest3
1614820920,100.0,100.0,46,275.13,ServiceTest2
1614820920,100.0,100.0,123,146.94,ServiceTest10
1614820920,100.0,100.0,139,270.99,ServiceTest11
1614820920,100.0,100.0,77,161.23,ServiceTest5
1614820920,100.0,100.0,56,193.46,ServiceTest8
1614820980,100.0,100.0,76,221.36,ServiceTest1
1614820980,100.0,100.0,93,160.19,ServiceTest5
1614820980,100.0,100.0,91,204.11,ServiceTest2
1614820980,100.0,100.0,111,287.97,ServiceTest10
1614820980,100.0,100.0,76,1296.92,ServiceTest3
1614820980,100.0,100.0,119,239.18,ServiceTest8
1614820980,100.0,100.0,70,258.71,ServiceTest11
1614820980,100.0,100.0,78,1959.03,ServiceTest7
1614820980,100.0,100.0,62,1263.31,ServiceTest9
1614820980,100.0,100.0,23,1597.39,ServiceTest6
1614820980,100.0,100.0,17,2916.94,ServiceTest4
1614821040,100.0,100.0,83,237.17,ServiceTest5
1614821040,100.0,100.0,146,194.86,ServiceTest2
1614821040,100.0,100.0,89,210.93,ServiceTest8
1614821040,100.0,100.0,92,258.87,ServiceTest11
1614821040,100.0,100.0,55,805.56,ServiceTest6
1614821040,100.0,100.0,72,919.12,ServiceTest3
1614821040,100.0,100.0,103,186.42,ServiceTest10
1614821040,100.0,100.0,227,188.41,ServiceTest1
1614821040,100.0,100.0,26,1839.73,ServiceTest4
1614821040,100.0,100.0,48,1476.75,ServiceTest7
1614821040,100.0,100.0,50,853.04,ServiceTest9
1614821100,100.0,100.0,121,275.86,ServiceTest2
1614821100,100.0,100.0,79,2689.44,ServiceTest9
1614821100,100.0,100.0,102,3262.5,ServiceTest7
1614821100,100.0,100.0,37,264.14,ServiceTest8
1614821100,100.0,100.0,54,120.0,ServiceTest10
1614821100,100.0,100.0,88,2814.6,ServiceTest3
1614821100,100.0,100.0,118,165.53,ServiceTest5
1614821100,100.0,100.0,136,202.66,ServiceTest1
1614821100,100.0,100.0,77,2539.14,ServiceTest6
1614821100,100.0,100.0,110,294.64,ServiceTest11
1614821100,80.0,100.0,15,7601.8,ServiceTest4
1614821160,100.0,100.0,65,1790.92,ServiceTest6
1614821160,100.0,100.0,128,1526.17,ServiceTest9
1614821160,100.0,100.0,114,242.71,ServiceTest5
1614821160,100.0,100.0,65,417.26,ServiceTest2
1614821160,100.0,100.0,92,132.43,ServiceTest10
1614821160,100.0,100.0,74,2246.36,ServiceTest7
1614821160,100.0,100.0,129,237.25,ServiceTest1
1614821160,100.0,100.0,140,266.09,ServiceTest8
1614821160,100.0,100.0,44,211.16,ServiceTest11
1614821160,100.0,100.0,49,1519.86,ServiceTest3
1614821160,98.41,100.0,63,4678.57,ServiceTest4
1614821220,100.0,100.0,49,199.33,ServiceTest10
1614821220,100.0,100.0,132,1256.11,ServiceTest9
1614821220,100.0,100.0,31,84.45,ServiceTest2
1614821220,100.0,100.0,105,242.12,ServiceTest8
1614821220,100.0,100.0,119,181.95,ServiceTest5
1614821220,100.0,100.0,152,304.2,ServiceTest11
1614821220,100.0,100.0,23,2816.43,ServiceTest4
1614821220,100.0,100.0,83,1280.71,ServiceTest6
1614821220,100.0,100.0,137,224.44,ServiceTest1
1614821220,100.0,100.0,67,1668.34,ServiceTest7
1614821220,100.0,100.0,45,1222.33,ServiceTest3
1614821280,100.0,100.0,86,2815.42,ServiceTest7
1614821280,100.0,100.0,189,196.08,ServiceTest5
1614821280,100.0,100.0,78,2260.92,ServiceTest9
1614821280,100.0,100.0,97,205.37,ServiceTest10
1614821280,100.0,100.0,46,134.57,ServiceTest8
1614821280,100.0,100.0,128,295.73,ServiceTest11
1614821280,100.0,100.0,99,1996.0,ServiceTest3
1614821280,100.0,100.0,29,202.1,ServiceTest1
1614821280,100.0,100.0,163,2078.58,ServiceTest6
1614821280,100.0,100.0,20,371.6,ServiceTest2
1614821280,86.21,100.0,29,6874.38,ServiceTest4
1614821340,100.0,100.0,137,379.65,ServiceTest8
1614821340,100.0,100.0,127,1060.08,ServiceTest6
1614821340,100.0,100.0,167,185.99,ServiceTest10
1614821340,100.0,100.0,80,181.8,ServiceTest5
1614821340,100.0,100.0,68,839.47,ServiceTest9
1614821340,100.0,100.0,59,1552.14,ServiceTest7
1614821340,100.0,100.0,93,294.45,ServiceTest11
1614821340,100.0,100.0,72,1002.65,ServiceTest3
1614821340,100.0,100.0,25,422.76,ServiceTest2
1614821340,100.0,100.0,102,3520.41,ServiceTest4
1614821340,100.0,100.0,9,280.33,ServiceTest1
1614821400,100.0,100.0,67,346.12,ServiceTest10
1614821400,100.0,100.0,111,367.0,ServiceTest8
1614821400,100.0,100.0,60,205.2,ServiceTest5
1614821400,100.0,100.0,83,315.51,ServiceTest2
1614821400,98.68,100.0,151,3182.36,ServiceTest4
1614821400,100.0,100.0,46,1836.0,ServiceTest7
1614821400,100.0,100.0,58,904.09,ServiceTest9
1614821400,100.0,100.0,87,946.11,ServiceTest3
1614821400,100.0,100.0,142,972.08,ServiceTest6
1614821400,100.0,100.0,126,549.0,ServiceTest11
1614821400,100.0,100.0,15,126.07,ServiceTest1
1614821460,100.0,100.0,111,290.6,ServiceTest2
1614821460,100.0,100.0,137,353.07,ServiceTest11
1614821460,32.35,100.0,68,8837.63,ServiceTest4
1614821460,80.0,100.0,100,5048.84,ServiceTest7
1614821460,100.0,100.0,60,262.4,ServiceTest8
1614821460,100.0,100.0,26,116.85,ServiceTest1
1614821460,100.0,100.0,15,242.13,ServiceTest5
1614821460,100.0,100.0,151,168.39,ServiceTest10
1614821460,79.73,100.0,148,5133.83,ServiceTest3
1614821460,87.36,100.0,87,3715.06,ServiceTest6
1614821460,81.4,100.0,43,4841.14,ServiceTest9
1614821520,100.0,100.0,77,157.05,ServiceTest1
1614821520,100.0,100.0,18,93.33,ServiceTest8
1614821520,55.65,100.0,115,14870.2,ServiceTest3
1614821520,48.99,100.0,149,7074.88,ServiceTest7
1614821520,100.0,100.0,69,204.75,ServiceTest11
1614821520,100.0,100.0,163,120.42,ServiceTest10
1614821520,100.0,100.0,20,165.6,ServiceTest5
1614821520,100.0,100.0,141,209.89,ServiceTest2
1614821520,40.0,100.0,15,7859.2,ServiceTest6
1614821520,38.46,100.0,26,19611.5,ServiceTest9
1614821520,9.38,100.0,32,9361.0,ServiceTest4
1614821580,100.0,100.0,112,196.12,ServiceTest1
1614821580,100.0,100.0,47,148.87,ServiceTest11
1614821580,84.8,100.0,125,6039.26,ServiceTest3
1614821580,100.0,100.0,101,310.92,ServiceTest2
1614821580,100.0,100.0,268,221.64,ServiceTest10
1614821580,100.0,100.0,75,284.24,ServiceTest5
1614821580,88.46,100.0,52,5725.15,ServiceTest9
1614821580,76.25,100.0,80,6145.0,ServiceTest7
1614821580,100.0,100.0,43,132.74,ServiceTest8
1614821580,28.57,100.0,49,8578.14,ServiceTest4
1614821580,71.43,100.0,7,7193.57,ServiceTest6
1614821640,100.0,100.0,34,192.32,ServiceTest5
1614821640,100.0,100.0,64,322.88,ServiceTest2
1614821640,100.0,100.0,131,185.53,ServiceTest10
1614821640,86.3,100.0,146,5558.79,ServiceTest3
1614821640,97.06,100.0,34,4879.85,ServiceTest9
1614821640,100.0,100.0,165,262.6,ServiceTest1
1614821640,100.0,100.0,87,246.1,ServiceTest11
1614821640,100.0,100.0,79,269.84,ServiceTest8
1614821640,35.29,100.0,17,8558.53,ServiceTest4
1614821640,84.78,100.0,92,5298.99,ServiceTest7
1614821640,88.89,100.0,18,5275.33,ServiceTest6
1614821700,100.0,100.0,95,286.37,ServiceTest2
1614821700,100.0,100.0,144,249.79,ServiceTest1
1614821700,100.0,100.0,19,96.32,ServiceTest5
1614821700,100.0,100.0,102,256.93,ServiceTest10
1614821700,100.0,100.0,107,241.28,ServiceTest11
1614821700,100.0,100.0,68,2155.91,ServiceTest3
1614821700,100.0,100.0,79,2363.2,ServiceTest7
1614821700,100.0,100.0,118,293.34,ServiceTest8
1614821700,100.0,100.0,109,1966.22,ServiceTest9
1614821700,100.0,100.0,93,2105.0,ServiceTest6
1614821700,100.0,100.0,14,5829.0,ServiceTest4
1614821760,100.0,100.0,117,369.16,ServiceTest8
1614821760,100.0,100.0,82,290.0,ServiceTest1
1614821760,100.0,100.0,235,278.66,ServiceTest10
1614821760,100.0,100.0,89,2098.18,ServiceTest3
1614821760,100.0,100.0,119,2456.53,ServiceTest6
1614821760,100.0,100.0,72,2148.0,ServiceTest9
1614821760,100.0,100.0,65,338.72,ServiceTest2
1614821760,100.0,100.0,31,198.77,ServiceTest5
1614821760,100.0,100.0,80,391.5,ServiceTest11
1614821760,98.97,100.0,97,3170.6,ServiceTest7
1614821760,89.47,100.0,19,6272.74,ServiceTest4
1614821820,100.0,100.0,160,229.82,ServiceTest10
1614821820,100.0,100.0,113,2159.55,ServiceTest3
1614821820,100.0,100.0,139,1782.65,ServiceTest9
1614821820,100.0,100.0,116,258.55,ServiceTest5
1614821820,100.0,100.0,90,367.8,ServiceTest11
1614821820,81.67,100.0,60,5746.2,ServiceTest4
1614821820,100.0,100.0,43,258.51,ServiceTest2
1614821820,100.0,100.0,117,1975.49,ServiceTest6
1614821820,100.0,100.0,55,237.25,ServiceTest1
1614821820,100.0,100.0,97,330.6,ServiceTest8
1614821820,100.0,100.0,41,2988.9,ServiceTest7
1614821880,100.0,100.0,213,178.53,ServiceTest5
1614821880,100.0,100.0,38,223.84,ServiceTest2
1614821880,100.0,100.0,72,1700.25,ServiceTest9
1614821880,100.0,100.0,51,291.27,ServiceTest8
1614821880,100.0,100.0,109,310.32,ServiceTest11
1614821880,100.0,100.0,130,1533.05,ServiceTest3
1614821880,100.0,100.0,48,143.0,ServiceTest10
1614821880,100.0,100.0,115,219.61,ServiceTest1
1614821880,100.0,100.0,80,2264.41,ServiceTest7
1614821880,100.0,100.0,105,1756.2,ServiceTest6
1614821880,100.0,100.0,29,4948.28,ServiceTest4
1614821940,100.0,100.0,89,160.92,ServiceTest5
1614821940,100.0,100.0,55,195.6,ServiceTest11
1614821940,100.0,100.0,103,1463.9,ServiceTest9
1614821940,100.0,100.0,126,1637.66,ServiceTest3
1614821940,100.0,100.0,78,329.05,ServiceTest8
1614821940,100.0,100.0,45,200.0,ServiceTest1
1614821940,100.0,100.0,131,236.86,ServiceTest10
1614821940,100.0,100.0,52,2150.52,ServiceTest7
1614821940,100.0,100.0,84,5214.75,ServiceTest4
1614821940,100.0,100.0,73,237.44,ServiceTest2
1614821940,100.0,100.0,34,1525.18,ServiceTest6
1614822000,100.0,100.0,119,141.29,ServiceTest10
1614822000,100.0,100.0,118,320.37,ServiceTest2
1614822000,100.0,100.0,114,191.58,ServiceTest5
1614822000,100.0,100.0,111,308.14,ServiceTest11
1614822000,100.0,100.0,115,1509.4,ServiceTest3
1614822000,100.0,100.0,69,300.12,ServiceTest8
1614822000,100.0,100.0,99,158.55,ServiceTest1
1614822000,100.0,100.0,76,2445.55,ServiceTest7
1614822000,100.0,100.0,69,1508.26,ServiceTest9
1614822000,78.85,100.0,104,6642.56,ServiceTest4
1614822000,100.0,100.0,58,2134.28,ServiceTest6
1614822060,100.0,100.0,311,268.69,ServiceTest5
1614822060,100.0,100.0,72,327.75,ServiceTest1
1614822060,100.0,100.0,67,349.58,ServiceTest2
1614822060,100.0,100.0,31,251.9,ServiceTest11
1614822060,100.0,100.0,156,2806.81,ServiceTest3
1614822060,100.0,100.0,93,284.81,ServiceTest8
1614822060,100.0,100.0,90,295.43,ServiceTest10
1614822060,100.0,100.0,95,3013.6,ServiceTest6
1614822060,100.0,100.0,69,3803.74,ServiceTest7
1614822060,50.0,100.0,126,7651.43,ServiceTest4
1614822060,100.0,100.0,53,2940.28,ServiceTest9
1614822120,100.0,100.0,30,1462.33,ServiceTest7
1614822120,100.0,100.0,80,387.4,ServiceTest11
1614822120,100.0,100.0,160,284.71,ServiceTest1
1614822120,100.0,100.0,77,938.86,ServiceTest9
1614822120,100.0,100.0,51,896.41,ServiceTest3
1614822120,100.0,100.0,151,368.36,ServiceTest8
1614822120,100.0,100.0,88,913.06,ServiceTest6
1614822120,100.0,100.0,145,316.21,ServiceTest2
1614822120,100.0,100.0,306,230.2,ServiceTest10
1614822120,100.0,100.0,69,252.86,ServiceTest5
1614822120,100.0,100.0,55,3143.73,ServiceTest4
1614822180,100.0,100.0,54,299.41,ServiceTest2
1614822180,100.0,100.0,235,344.65,ServiceTest8
1614822180,100.0,100.0,289,324.8,ServiceTest11
1614822180,100.0,100.0,167,262.02,ServiceTest1
1614822180,100.0,100.0,68,2005.47,ServiceTest7
1614822180,100.0,100.0,64,193.75,ServiceTest10
1614822180,100.0,100.0,71,1170.11,ServiceTest9
1614822180,100.0,100.0,37,993.38,ServiceTest6
1614822180,96.97,100.0,33,3937.24,ServiceTest4
1614822180,100.0,100.0,30,288.07,ServiceTest5
1614822180,100.0,100.0,54,1100.56,ServiceTest3
1614822240,100.0,100.0,156,276.07,ServiceTest8
1614822240,100.0,100.0,48,3004.96,ServiceTest3
1614822240,100.0,100.0,41,306.63,ServiceTest2
1614822240,100.0,100.0,198,333.32,ServiceTest11
1614822240,100.0,100.0,68,3019.0,ServiceTest9
1614822240,100.0,100.0,44,168.05,ServiceTest1
1614822240,100.0,100.0,149,281.15,ServiceTest5
1614822240,100.0,100.0,58,3163.69,ServiceTest6
1614822240,100.0,100.0,128,3864.5,ServiceTest7
1614822240,38.89,100.0,18,8384.0,ServiceTest4
1614822240,100.0,100.0,4,48.5,ServiceTest10
1614822300,100.0,100.0,36,261.25,ServiceTest10
1614822300,100.0,100.0,94,246.85,ServiceTest2
1614822300,100.0,100.0,170,268.53,ServiceTest8
1614822300,100.0,100.0,140,374.05,ServiceTest11
1614822300,100.0,100.0,219,233.44,ServiceTest5
1614822300,100.0,100.0,69,3241.58,ServiceTest6
1614822300,98.85,100.0,174,3549.0,ServiceTest9
1614822300,100.0,100.0,62,4144.11,ServiceTest7
1614822300,100.0,100.0,14,258.43,ServiceTest1
1614822300,96.88,100.0,64,3640.31,ServiceTest3
1614822300,53.85,100.0,13,6753.77,ServiceTest4
1614822360,86.05,100.0,129,7460.29,ServiceTest9
1614822360,100.0,100.0,142,253.27,ServiceTest11
1614822360,100.0,100.0,199,307.12,ServiceTest2
1614822360,100.0,100.0,136,225.28,ServiceTest10
1614822360,100.0,100.0,106,270.57,ServiceTest5
1614822360,100.0,100.0,176,280.36,ServiceTest8
1614822360,100.0,100.0,42,303.38,ServiceTest1
1614822360,90.91,100.0,99,7432.42,ServiceTest7
1614822360,20.69,100.0,29,9167.28,ServiceTest4
1614822360,86.79,100.0,53,7208.79,ServiceTest3
1614822360,95.83,100.0,24,6972.17,ServiceTest6
1614822420,100.0,100.0,205,327.83,ServiceTest2
1614822420,100.0,100.0,108,285.05,ServiceTest1
1614822420,100.0,100.0,109,170.95,ServiceTest5
1614822420,100.0,100.0,165,317.07,ServiceTest11
1614822420,100.0,100.0,78,329.44,ServiceTest8
1614822420,100.0,100.0,139,319.43,ServiceTest10
1614822420,100.0,100.0,104,3060.38,ServiceTest7
1614822420,100.0,100.0,41,2494.41,ServiceTest6
1614822420,100.0,100.0,68,2336.35,ServiceTest3
1614822420,100.0,100.0,55,2620.84,ServiceTest9
1614822420,58.54,100.0,41,8089.66,ServiceTest4
1614822480,100.0,100.0,160,320.9,ServiceTest2
1614822480,100.0,100.0,107,391.79,ServiceTest1
1614822480,100.0,100.0,47,324.23,ServiceTest11
1614822480,100.0,100.0,240,232.67,ServiceTest10
1614822480,100.0,100.0,152,2916.59,ServiceTest6
1614822480,100.0,100.0,142,187.0,ServiceTest5
1614822480,100.0,100.0,73,151.15,ServiceTest8
1614822480,100.0,100.0,147,3390.61,ServiceTest7
1614822480,100.0,100.0,27,3037.22,ServiceTest9
1614822480,100.0,100.0,45,2900.02,ServiceTest3
1614822480,41.38,100.0,29,8861.83,ServiceTest4
1614822540,100.0,100.0,245,255.67,ServiceTest1
1614822540,100.0,100.0,449,254.48,ServiceTest10
1614822540,100.0,100.0,49,1929.0,ServiceTest6
