timestamp,rr,sr,cnt,mrt,tc
1614737760,56.52,56.028985507246375,69,15404.3,ServiceTest10
1614737760,42.86,42.74999999999999,56,25731.84,ServiceTest9
1614737760,59.38,58.770833333333336,96,17678.48,ServiceTest8
1614737760,51.19,50.642857142857146,84,21939.17,ServiceTest11
1614737760,52.63,52.26315789473684,57,17634.27,ServiceTest6
1614737760,45.16,45.09677419354839,31,21670.14,ServiceTest5
1614737760,58.62,58.10344827586205,29,17606.62,ServiceTest4
1614737760,40.0,39.65,20,25086.16,ServiceTest3
1614737760,46.15,45.692307692307686,26,17088.58,ServiceTest7
1614737760,60.71,60.42857142857142,28,15711.53,ServiceTest1
1614737760,38.46,38.46153846153845,26,27303.85,ServiceTest2
1614737820,45.65,45.2391304347826,46,30126.22,ServiceTest2
1614737820,43.48,43.04347826086957,46,27688.76,ServiceTest7
1614737820,51.28,50.794871794871796,39,27657.79,ServiceTest3
1614737820,50.94,50.716981132075475,53,27930.36,ServiceTest4
1614737820,48.08,47.84615384615385,52,25246.19,ServiceTest1
1614737820,61.9,61.85714285714287,21,18664.1,ServiceTest10
1614737820,42.86,42.80952380952382,21,30632.24,ServiceTest11
1614737820,47.22,47.05555555555554,36,25990.81,ServiceTest6
1614737820,53.33,53.20000000000002,30,25068.4,ServiceTest5
1614737820,61.54,61.43589743589744,39,16270.64,ServiceTest8
1614737820,50.0,49.57142857142857,42,26104.38,ServiceTest9
1614737880,50.0,49.71052631578948,38,30128.18,ServiceTest10
1614737880,32.43,32.027027027027025,37,40774.65,ServiceTest4
1614737880,50.0,50.0,14,30123.21,ServiceTest1
1614737880,42.11,41.9298245614035,57,34854.49,ServiceTest11
1614737880,45.0,44.95000000000001,20,33226.1,ServiceTest3
1614737880,48.28,48.103448275862064,29,31163.52,ServiceTest9
1614737880,37.04,36.7037037037037,27,37920.15,ServiceTest8
1614737880,53.33,53.333333333333336,15,28135.07,ServiceTest6
1614737880,52.0,52.0,25,28964.6,ServiceTest7
1614737880,42.11,41.68421052631579,19,34805.47,ServiceTest5
1614737880,40.82,40.48979591836734,49,35726.82,ServiceTest2
1614737940,66.67,66.29166666666667,24,18223.67,ServiceTest3
1614737940,53.85,53.30769230769229,26,15847.69,ServiceTest5
1614737940,46.38,45.869565217391305,69,22561.58,ServiceTest2
1614737940,42.86,42.61224489795919,49,20710.92,ServiceTest1
1614737940,50.0,49.999999999999986,16,27286.07,ServiceTest9
1614737940,44.94,44.69662921348315,89,20628.6,ServiceTest11
1614737940,40.0,39.83999999999999,25,23592.24,ServiceTest6
1614737940,52.31,51.76923076923077,65,19883.29,ServiceTest7
1614737940,53.85,53.78846153846154,52,17447.42,ServiceTest10
1614737940,55.0,54.65,20,20663.25,ServiceTest4
1614737940,45.95,45.486486486486484,37,26481.95,ServiceTest8
1614738000,52.5,52.425,40,17814.85,ServiceTest1
1614738000,62.26,61.924528301886795,53,10368.55,ServiceTest4
1614738000,40.0,39.71111111111111,45,17401.57,ServiceTest11
1614738000,69.12,68.67647058823529,68,11799.25,ServiceTest6
1614738000,55.1,54.91836734693878,49,14290.51,ServiceTest2
1614738000,56.76,56.270270270270274,37,12855.16,ServiceTest9
1614738000,44.93,44.47826086956521,69,15099.71,ServiceTest7
1614738000,44.44,43.91111111111111,45,17613.0,ServiceTest3
1614738000,36.84,36.84210526315789,19,22081.58,ServiceTest5
1614738000,39.13,38.73913043478261,23,15263.13,ServiceTest8
1614738000,44.83,44.27586206896551,29,16195.25,ServiceTest10
1614738060,55.0,54.55,20,20666.75,ServiceTest4
1614738060,63.89,63.27777777777778,36,18123.31,ServiceTest3
1614738060,57.14,56.628571428571426,35,20932.71,ServiceTest9
1614738060,49.32,48.98630136986302,73,28000.13,ServiceTest7
1614738060,57.78,57.577777777777804,45,22634.18,ServiceTest10
1614738060,56.52,56.260869565217405,46,21693.57,ServiceTest8
1614738060,56.41,55.84615384615385,39,19398.69,ServiceTest2
1614738060,60.0,59.74999999999999,40,19727.35,ServiceTest6
1614738060,41.03,40.64102564102565,39,35125.05,ServiceTest11
1614738060,46.67,46.39999999999999,15,29910.07,ServiceTest1
1614738060,33.33,33.33333333333333,9,30268.89,ServiceTest5
1614738120,47.83,47.69565217391304,23,25680.48,ServiceTest3
1614738120,49.06,48.47169811320755,53,18021.94,ServiceTest8
1614738120,45.95,45.86486486486486,37,25225.03,ServiceTest11
1614738120,55.56,55.166666666666664,54,17696.54,ServiceTest1
1614738120,45.45,45.3030303030303,33,20667.43,ServiceTest5
1614738120,53.85,53.507692307692324,65,18222.72,ServiceTest2
1614738120,50.98,50.50980392156862,51,19948.78,ServiceTest6
1614738120,41.94,41.70967741935485,31,23519.81,ServiceTest10
1614738120,60.0,59.719999999999985,50,17157.98,ServiceTest7
1614738120,50.0,49.55555555555555,36,17972.92,ServiceTest4
1614738120,42.5,42.45000000000001,40,22274.0,ServiceTest9
1614738180,43.06,42.56944444444444,72,21480.01,ServiceTest4
1614738180,42.86,42.357142857142854,42,22718.29,ServiceTest10
1614738180,51.72,51.41379310344828,29,9019.21,ServiceTest5
1614738180,42.86,42.857142857142854,63,17505.7,ServiceTest7
1614738180,52.31,51.99999999999999,65,18515.59,ServiceTest8
1614738180,45.45,45.27272727272727,11,24797.36,ServiceTest2
1614738180,50.0,49.56818181818182,44,14886.64,ServiceTest1
1614738180,35.14,34.5945945945946,37,22158.48,ServiceTest11
1614738180,26.67,26.400000000000002,15,32376.8,ServiceTest9
1614738180,33.33,33.16666666666667,6,17730.83,ServiceTest6
1614738180,12.5,12.5,8,30177.12,ServiceTest3
1614738240,50.67,50.38666666666667,75,7691.64,ServiceTest8
1614738240,43.75,43.125,16,8704.25,ServiceTest6
1614738240,61.54,61.07692307692309,26,6097.0,ServiceTest11
1614738240,42.86,42.57142857142857,21,8887.43,ServiceTest3
1614738240,45.61,45.05263157894737,57,8446.0,ServiceTest10
1614738240,54.03,53.42741935483871,124,7171.56,ServiceTest5
1614738240,50.56,50.15730337078652,89,7640.11,ServiceTest1
1614738240,42.22,42.0,45,9052.33,ServiceTest7
1614738240,50.0,49.38461538461538,26,7758.88,ServiceTest9
1614738240,40.54,40.43243243243243,37,9398.24,ServiceTest4
1614738240,57.14,57.14285714285714,21,6648.71,ServiceTest2
1614738300,51.46,51.446601941747595,103,7539.83,ServiceTest5
1614738300,40.91,40.63636363636364,22,9174.73,ServiceTest3
1614738300,57.14,56.74285714285714,35,6737.97,ServiceTest11
1614738300,45.83,45.83333333333333,96,8419.62,ServiceTest8
1614738300,45.71,45.371428571428574,35,8436.66,ServiceTest10
1614738300,61.04,60.506493506493506,77,6070.15,ServiceTest1
1614738300,33.33,32.88095238095238,42,10290.84,ServiceTest9
1614738300,45.78,45.34939759036145,83,9034.87,ServiceTest2
1614738300,44.44,43.8,45,8771.6,ServiceTest7
1614738300,50.0,50.0,46,7819.65,ServiceTest6
1614738300,53.49,53.0232558139535,43,7447.41,ServiceTest4
1614738360,44.44,44.11111111111111,72,9874.84,ServiceTest10
1614738360,38.64,37.97727272727272,88,11357.33,ServiceTest4
1614738360,43.75,43.48958333333333,96,13146.1,ServiceTest1
1614738360,42.7,42.69662921348314,89,11039.81,ServiceTest2
1614738360,56.76,56.08108108108109,37,9662.75,ServiceTest7
1614738360,60.61,60.06060606060606,66,7641.88,ServiceTest3
1614738360,56.0,55.64,25,6790.6,ServiceTest9
1614738360,61.9,61.76190476190475,21,6039.14,ServiceTest11
1614738360,51.43,50.99999999999999,35,8852.0,ServiceTest5
1614738360,47.44,47.07692307692308,78,13011.51,ServiceTest8
1614738360,60.0,59.6235294117647,85,7960.6,ServiceTest6
1614738420,48.98,48.530612244897966,49,12530.31,ServiceTest3
1614738420,49.15,48.508474576271176,59,11006.8,ServiceTest1
1614738420,52.38,52.047619047619044,42,8429.78,ServiceTest8
1614738420,52.11,51.647887323943664,71,12520.77,ServiceTest2
1614738420,52.38,51.83333333333334,42,10681.76,ServiceTest4
1614738420,55.07,54.507246376811594,69,10351.92,ServiceTest7
1614738420,50.91,50.763636363636365,55,13353.2,ServiceTest10
1614738420,46.34,46.21951219512195,41,15049.4,ServiceTest5
1614738420,58.06,57.967741935483865,31,6540.13,ServiceTest11
1614738420,27.78,27.444444444444443,18,21932.83,ServiceTest6
1614738420,31.82,31.363636363636367,22,18667.5,ServiceTest9
1614738480,32.35,31.823529411764707,34,10471.5,ServiceTest8
1614738480,56.16,55.794520547945204,73,6874.5,ServiceTest2
1614738480,50.0,49.49999999999999,34,7770.5,ServiceTest6
1614738480,50.62,50.17283950617284,81,7668.25,ServiceTest11
1614738480,60.38,59.84905660377359,53,6244.21,ServiceTest3
1614738480,47.5,47.45,40,8188.4,ServiceTest5
1614738480,52.38,51.87301587301588,63,7628.57,ServiceTest4
1614738480,62.5,61.7,40,5928.4,ServiceTest7
1614738480,40.74,40.592592592592595,54,9156.98,ServiceTest10
1614738480,35.48,34.87096774193548,31,10009.19,ServiceTest1
1614738480,55.74,55.00000000000001,61,6905.3,ServiceTest9
1614738540,38.64,38.27272727272727,44,9599.25,ServiceTest11
1614738540,58.33,57.875,72,6626.54,ServiceTest6
1614738540,51.76,51.388235294117635,85,7516.04,ServiceTest9
1614738540,60.18,59.8141592920354,113,6247.85,ServiceTest2
1614738540,51.67,51.36666666666666,60,7456.75,ServiceTest8
1614738540,53.49,53.25581395348837,43,7300.05,ServiceTest10
1614738540,53.33,52.65,60,7262.6,ServiceTest3
1614738540,52.75,52.18681318681318,91,7383.15,ServiceTest1
1614738540,60.98,60.5,82,6181.0,ServiceTest5
1614738540,48.28,47.758620689655174,29,8158.14,ServiceTest7
1614738540,42.03,41.34782608695652,69,9185.3,ServiceTest4
1614738600,49.68,49.26451612903226,155,14790.85,ServiceTest1
1614738600,53.85,53.84615384615385,13,14110.0,ServiceTest10
1614738600,58.82,58.47058823529411,51,17572.13,ServiceTest6
1614738600,55.56,55.44444444444445,45,12012.55,ServiceTest9
1614738600,61.67,61.03333333333333,60,12110.93,ServiceTest8
1614738600,46.15,46.0,13,15179.15,ServiceTest3
1614738600,30.43,30.217391304347824,23,18978.65,ServiceTest5
1614738600,64.29,64.21428571428571,28,10858.82,ServiceTest4
1614738600,66.67,66.50000000000001,30,9960.83,ServiceTest11
1614738600,47.37,46.973684210526315,38,16701.87,ServiceTest7
1614738600,40.62,40.25,32,16406.59,ServiceTest2
1614738660,63.64,63.36363636363637,22,16098.5,ServiceTest4
1614738660,52.94,52.411764705882355,17,23267.88,ServiceTest7
1614738660,54.84,54.5483870967742,31,25855.58,ServiceTest10
1614738660,42.11,41.68421052631579,19,32695.79,ServiceTest11
1614738660,55.56,55.111111111111114,9,26717.33,ServiceTest9
1614738660,73.68,73.68421052631578,19,16019.32,ServiceTest3
1614738660,55.56,55.00000000000001,18,24713.61,ServiceTest6
1614738660,25.0,25.0,16,34133.0,ServiceTest8
1614738660,42.11,41.73684210526316,19,34924.05,ServiceTest5
1614738660,81.25,80.5,16,8547.38,ServiceTest2
1614738660,23.08,22.846153846153847,13,35852.31,ServiceTest1
1614738720,64.0,63.84000000000001,25,16432.56,ServiceTest3
1614738720,46.67,46.2,30,30635.0,ServiceTest1
1614738720,26.32,25.894736842105264,19,37251.47,ServiceTest6
1614738720,36.36,36.36363636363637,11,22001.82,ServiceTest8
1614738720,42.86,42.523809523809526,21,21677.9,ServiceTest5
1614738720,46.15,46,13,25640,ServiceTest4
1614738720,57.14,57.14285714285714,7,25726.43,ServiceTest10
1614738720,50.0,49.7,10,25695.1,ServiceTest2
1614738720,60.0,60,5,15151,ServiceTest7
1614738720,27.27,27.27272727272727,11,31628.18,ServiceTest11
1614738720,0.0,0.0,3,30351.33,ServiceTest9
1614738780,44.0,43.31999999999999,25,13978.4,ServiceTest1
1614738780,54.84,54.25806451612903,31,12739.35,ServiceTest5
1614738780,38.46,38,13,9874,ServiceTest4
1614738780,44.44,44.2,45,16516.73,ServiceTest11
1614738780,45.16,45.16129032258065,31,18583.87,ServiceTest8
1614738780,52.38,51.57142857142857,21,17998.24,ServiceTest2
1614738780,44.0,44.0,25,17760.4,ServiceTest7
1614738780,60.0,59.73333333333334,15,12333.73,ServiceTest10
1614738780,60.0,59.8,15,21072.8,ServiceTest3
1614738780,54.55,54.54545454545454,11,11182.09,ServiceTest6
1614738780,37.5,36.75,8,20763.25,ServiceTest9
1614738840,62.5,62.125,8,11546.38,ServiceTest3
1614738840,51.72,51.724137931034484,29,14123.97,ServiceTest1
1614738840,31.82,31.09090909090909,22,18805.55,ServiceTest10
1614738840,43.33,43.333333333333336,30,16280.0,ServiceTest7
1614738840,53.33,53.333333333333336,30,14717.5,ServiceTest8
1614738840,57.69,57.230769230769226,26,9939.69,ServiceTest11
1614738840,53.66,53.5609756097561,41,12780.71,ServiceTest5
1614738840,60.0,59.400000000000006,10,15907.2,ServiceTest9
1614738840,58.33,58,12,6627,ServiceTest2
1614738840,45.71,45.42857142857143,35,17543.14,ServiceTest4
1614738840,41.67,41.66666666666667,24,24278.67,ServiceTest6
1614738900,54.17,54.166666666666664,24,12667.0,ServiceTest2
1614738900,56.0,55.199999999999996,25,10839.16,ServiceTest7
1614738900,50.0,49.23529411764706,34,15771.74,ServiceTest1
1614738900,60.87,60.2608695652174,23,10177.48,ServiceTest3
1614738900,62.5,62.0,32,7505.41,ServiceTest4
1614738900,56.52,56.43478260869564,23,8778.26,ServiceTest9
1614738900,58.06,57.80645161290323,31,11168.74,ServiceTest6
1614738900,56.25,56.00000000000001,64,12593.25,ServiceTest8
1614738900,42.86,42.12244897959184,49,14611.12,ServiceTest5
1614738900,35.29,34.588235294117645,17,17888.82,ServiceTest11
1614738900,55.56,55.111111111111114,9,16937.78,ServiceTest10
1614738960,61.76,61.1764705882353,34,15123.94,ServiceTest2
1614738960,47.06,46.5,34,16149.59,ServiceTest8
1614738960,40.74,40.03703703703703,27,17437.22,ServiceTest10
1614738960,50.0,49.63636363636363,22,23953.82,ServiceTest5
1614738960,21.43,21.142857142857142,14,34410.86,ServiceTest9
1614738960,57.14,57,7,13178,ServiceTest4
1614738960,25.0,25,8,39460,ServiceTest3
1614738960,54.55,54.54545454545454,11,15277.27,ServiceTest11
1614738960,33.33,33.19047619047619,21,25187.24,ServiceTest1
1614738960,33.33,33,3,25186,ServiceTest6
1614738960,40.0,40.0,15,27220.8,ServiceTest7
1614739020,45.95,45.45945945945946,37,20537.27,ServiceTest7
1614739020,55.0,54.400000000000006,20,13655.45,ServiceTest10
1614739020,54.17,54.08333333333333,24,16475.75,ServiceTest8
1614739020,68.42,68.21052631578947,19,7328.21,ServiceTest6
1614739020,43.75,43.125,32,24079.19,ServiceTest9
1614739020,52.38,52.28571428571429,21,13709.14,ServiceTest1
1614739020,53.33,52.900000000000006,30,17707.47,ServiceTest2
1614739020,60.0,59.8,30,15193.33,ServiceTest5
1614739020,66.67,66.66666666666666,6,13004.17,ServiceTest4
1614739020,41.67,41.333333333333336,12,27568.0,ServiceTest11
1614739020,31.25,30.624999999999996,16,24489.0,ServiceTest3
1614739080,57.14,56.68571428571428,35,11857.51,ServiceTest1
1614739080,55.0,54.75,20,18221.25,ServiceTest9
1614739080,42.86,42.42857142857143,14,18395.43,ServiceTest2
1614739080,53.06,52.85714285714286,49,16600.86,ServiceTest3
1614739080,41.38,41.241379310344826,29,23154.0,ServiceTest11
1614739080,44.12,43.50000000000001,34,17874.94,ServiceTest8
1614739080,39.13,38.95652173913044,23,26880.61,ServiceTest5
1614739080,58.33,57.75,24,18040.25,ServiceTest7
1614739080,45.45,45.45454545454545,11,16610.0,ServiceTest6
1614739080,50.0,50,2,8568,ServiceTest4
1614739080,23.08,23,13,22159,ServiceTest10
1614739140,62.5,62.125,8,17104.0,ServiceTest8
1614739140,45.0,45.0,20,19683.0,ServiceTest1
1614739140,35.71,35.714285714285715,28,27486.43,ServiceTest10
1614739140,30.77,30.76923076923077,13,20930.0,ServiceTest3
1614739140,34.48,34.48275862068966,29,27079.31,ServiceTest2
1614739140,57.14,57.14285714285714,28,16219.64,ServiceTest11
1614739140,57.14,57,7,6627,ServiceTest9
1614739140,52.17,51.739130434782595,23,22935.57,ServiceTest6
1614739140,40.0,39.900000000000006,30,31589.3,ServiceTest5
1614739140,55.56,54.77777777777777,18,19432.33,ServiceTest7
1614739140,50.0,50,2,8519,ServiceTest4
1614739200,47.06,46.94117647058823,17,16179.29,ServiceTest3
1614739200,50.0,49.875,24,18903.79,ServiceTest11
1614739200,30.0,30.0,20,24327.0,ServiceTest6
1614739200,66.67,66,3,20172,ServiceTest9
1614739200,61.29,60.51612903225807,31,13239.1,ServiceTest5
1614739200,57.89,57.47368421052631,19,20839.21,ServiceTest7
1614739200,41.18,41.17647058823529,17,19607.53,ServiceTest2
1614739200,50.0,50.0,6,30174.17,ServiceTest4
1614739200,57.14,57.14285714285714,21,21535.24,ServiceTest10
1614739200,26.67,26.400000000000002,15,29174.33,ServiceTest1
1614739200,46.15,46,13,18707,ServiceTest8
1614739260,50.0,49.7,20,21218.6,ServiceTest4
1614739260,56.25,56.00000000000001,16,15214.0,ServiceTest10
1614739260,54.17,53.83333333333334,24,16373.04,ServiceTest2
1614739260,33.33,32.88888888888889,9,15297.78,ServiceTest1
1614739260,44.19,43.53488372093023,43,15870.7,ServiceTest5
1614739260,30.0,29.4,20,26502.9,ServiceTest3
1614739260,60.0,59.5,20,15227.95,ServiceTest6
1614739260,48.28,48.27586206896552,29,20292.24,ServiceTest8
1614739260,37.5,37.5,8,31947.5,ServiceTest9
1614739260,68.75,68.4375,16,7849.69,ServiceTest7
1614739260,25.0,24.750000000000004,12,22722.83,ServiceTest11
1614739320,43.48,42.95652173913044,23,16567.57,ServiceTest3
1614739320,57.14,56.57142857142857,21,19422.0,ServiceTest11
1614739320,50.0,49.5,10,21120.9,ServiceTest8
1614739320,38.1,38.095238095238095,21,18047.62,ServiceTest10
1614739320,42.31,42.30769230769231,26,17542.31,ServiceTest5
1614739320,70.59,70.58823529411765,17,12544.94,ServiceTest9
1614739320,26.09,26.08695652173913,23,23027.83,ServiceTest2
1614739320,47.06,47.05882352941176,17,18949.65,ServiceTest4
1614739320,100.0,100,5,302,ServiceTest7
1614739320,26.32,25.578947368421055,19,25815.47,ServiceTest6
1614739320,17.65,16.941176470588236,17,33811.76,ServiceTest1
1614739380,43.48,43,23,8860,ServiceTest2
1614739380,52.78,51.94444444444445,36,10191.17,ServiceTest9
1614739380,55.36,54.96428571428571,56,8788.93,ServiceTest11
1614739380,47.37,46.526315789473685,19,13341.53,ServiceTest1
1614739380,72.73,72,11,4494,ServiceTest4
1614739380,100.0,100,5,130,ServiceTest8
1614739380,44.68,44,47,8573,ServiceTest3
1614739380,55.0,55,20,6949,ServiceTest6
1614739380,34.78,34.43478260869565,23,12339.26,ServiceTest10
1614739380,34.29,34.0,35,11633.83,ServiceTest5
1614739380,55.88,55,34,6969,ServiceTest7
1614739440,45.24,44.95238095238095,42,21269.33,ServiceTest11
1614739440,64.71,64.41176470588235,17,13350.88,ServiceTest10
1614739440,45.0,44.2,20,17412.45,ServiceTest5
1614739440,43.48,43.04347826086957,46,23355.65,ServiceTest1
1614739440,40.0,40.0,30,22674.17,ServiceTest3
1614739440,37.5,37.125,16,23663.56,ServiceTest6
1614739440,69.23,68.53846153846153,13,15081.92,ServiceTest9
1614739440,54.55,54.54545454545454,22,11112.73,ServiceTest2
1614739440,50.0,49.50000000000001,24,17148.58,ServiceTest4
1614739440,41.67,41.25,12,23964.0,ServiceTest7
1614739440,37.5,37,8,15185,ServiceTest8
1614739500,36.0,35.879999999999995,25,31324.24,ServiceTest11
1614739500,53.85,53.53846153846153,13,24344.0,ServiceTest2
1614739500,52.38,52.14285714285714,21,22233.57,ServiceTest1
1614739500,52.63,52.10526315789474,19,24225.0,ServiceTest6
1614739500,41.67,41.333333333333336,12,35689.33,ServiceTest7
1614739500,60.0,59.28,25,18861.96,ServiceTest4
1614739500,33.33,32.93333333333334,15,28200.27,ServiceTest5
1614739500,37.04,36.55555555555555,27,31548.11,ServiceTest3
1614739500,28.57,28.285714285714285,14,30193.71,ServiceTest8
1614739500,65.0,64.60000000000001,20,16627.05,ServiceTest10
1614739500,80.0,80,10,7705,ServiceTest9
1614739560,33.33,32.78431372549019,51,26314.75,ServiceTest4
1614739560,54.55,54.40909090909091,22,17222.09,ServiceTest5
1614739560,60.0,60.0,25,15330.6,ServiceTest11
1614739560,68.42,68.21052631578948,19,11944.42,ServiceTest10
1614739560,53.85,53.84615384615385,13,20856.92,ServiceTest2
1614739560,33.33,32.857142857142854,21,27344.29,ServiceTest9
1614739560,66.67,66,12,5256,ServiceTest1
1614739560,50.0,49.875,24,18940.5,ServiceTest6
1614739560,61.54,60.92307692307693,13,12874.54,ServiceTest3
1614739560,62.5,62,8,17324,ServiceTest7
1614739560,33.33,32.88888888888889,9,25294.22,ServiceTest8
1614739620,66.67,66.38095238095238,21,16295.9,ServiceTest4
1614739620,59.26,59.111111111111114,27,16556.67,ServiceTest10
1614739620,59.57,57.25531914893617,47,16468.91,ServiceTest6
1614739620,51.72,51.310344827586206,29,24545.38,ServiceTest3
1614739620,53.85,53.84615384615385,13,18205.46,ServiceTest11
1614739620,54.17,53.83333333333334,24,24449.88,ServiceTest9
1614739620,46.67,46.666666666666664,15,14771.0,ServiceTest8
1614739620,38.1,38.095238095238095,21,24643.05,ServiceTest2
1614739620,42.11,41.68421052631579,19,18453.21,ServiceTest7
1614739620,16.67,16.5,6,43804.5,ServiceTest5
1614739620,16.67,16,6,27837,ServiceTest1
1614739680,53.85,53.84615384615385,13,27836.15,ServiceTest6
1614739680,33.33,33.0,6,40132.5,ServiceTest1
1614739680,30.0,29.700000000000003,20,42177.3,ServiceTest9
1614739680,40.91,40.72727272727273,22,35568.09,ServiceTest11
1614739680,76.92,76.15384615384616,13,14113.08,ServiceTest4
1614739680,42.11,41.68421052631579,19,35011.0,ServiceTest7
1614739680,56.25,56.25,16,26272.5,ServiceTest5
1614739680,47.06,46.588235294117645,17,31899.65,ServiceTest8
1614739680,20.0,20.0,5,48217.8,ServiceTest2
1614739680,52.17,52.04347826086957,23,28791.26,ServiceTest3
1614739680,25.0,25.0,8,45312.38,ServiceTest10
1614739740,54.55,54.48484848484849,33,14674.79,ServiceTest8
1614739740,56.67,56.34999999999999,60,18513.17,ServiceTest7
1614739740,23.08,22.76923076923077,13,30855.38,ServiceTest11
1614739740,77.78,77.33333333333333,9,8237.33,ServiceTest6
1614739740,44.44,44.166666666666664,18,28895.83,ServiceTest4
1614739740,44.44,44.388888888888886,18,17346.06,ServiceTest9
1614739740,51.85,51.33333333333334,27,17427.56,ServiceTest3
1614739740,47.06,46.647058823529406,17,21615.06,ServiceTest1
1614739740,50.0,49.875,8,25329.0,ServiceTest5
1614739740,35.71,35,14,23045,ServiceTest2
1614739740,58.33,57.99999999999999,12,21490.67,ServiceTest10
1614739800,53.85,53.3076923076923,13,17515.54,ServiceTest2
1614739800,31.82,31.09090909090909,22,24773.09,ServiceTest8
1614739800,25.0,24.500000000000004,8,28437.88,ServiceTest1
1614739800,62.5,61.875,16,14488.94,ServiceTest4
1614739800,55.56,55.222222222222214,18,19376.67,ServiceTest10
1614739800,57.58,57.272727272727266,33,16146.36,ServiceTest9
1614739800,58.82,58.235294117647065,17,11695.59,ServiceTest5
1614739800,46.67,46.39999999999999,15,20712.4,ServiceTest6
1614739800,45.0,45.0,20,22054.2,ServiceTest7
1614739800,57.89,57.78947368421052,19,16163.26,ServiceTest3
1614739800,36.84,36.68421052631579,19,23957.32,ServiceTest11
1614739860,50.0,49.6,10,21318.8,ServiceTest3
1614739860,46.67,46.666666666666664,15,23231.33,ServiceTest4
1614739860,66.67,66.66666666666666,18,10243.56,ServiceTest5
1614739860,52.94,52,17,15399,ServiceTest10
1614739860,66.67,62.33333333333334,24,19337.12,ServiceTest6
1614739860,46.67,46.666666666666664,15,29389.33,ServiceTest8
1614739860,44.44,44.0,27,23669.93,ServiceTest7
1614739860,35.29,35,17,20552,ServiceTest9
1614739860,28.57,28.57142857142857,14,27198.0,ServiceTest11
1614739860,42.86,42.857142857142854,14,27965.71,ServiceTest2
1614739860,21.43,21,14,31361,ServiceTest1
1614739920,58.62,57.93103448275861,29,17348.52,ServiceTest8
1614739920,51.72,47.48275862068965,29,14180.07,ServiceTest11
1614739920,47.06,46.588235294117645,17,26711.35,ServiceTest5
1614739920,45.83,45.75,24,21545.25,ServiceTest1
1614739920,57.14,57.14285714285714,7,19380.0,ServiceTest6
1614739920,40.0,39.6,10,18405.9,ServiceTest10
1614739920,47.62,47.04761904761905,21,29457.95,ServiceTest9
1614739920,40.0,39.6,5,27219.6,ServiceTest4
1614739920,30.0,19.8,10,30220.2,ServiceTest7
1614739920,75.0,75,4,3830,ServiceTest3
1614739920,33.33,33,21,25190,ServiceTest2
1614739980,54.29,54.028571428571425,35,15079.14,ServiceTest7
1614739980,76.19,76.0,21,5965.05,ServiceTest1
1614739980,54.55,54.54545454545454,22,11164.36,ServiceTest5
1614739980,50.0,49.714285714285715,14,26921.14,ServiceTest10
1614739980,41.86,41.53488372093023,43,19708.23,ServiceTest2
1614739980,52.78,52.444444444444436,36,13724.0,ServiceTest11
1614739980,43.24,42.972972972972975,37,22640.16,ServiceTest9
1614739980,55.56,55.222222222222214,9,17335.89,ServiceTest8
1614739980,57.14,57,7,6651,ServiceTest4
1614739980,37.5,36.75,8,15394.88,ServiceTest6
1614740040,54.17,53.66666666666667,48,7123.67,ServiceTest1
1614740040,60.0,60,5,6419,ServiceTest3
1614740040,48.15,48,27,8368,ServiceTest4
1614740040,54.05,54,37,7251,ServiceTest11
1614739980,0.0,0,1,60000,ServiceTest3
1614740040,55.56,55,36,6926,ServiceTest10
1614740040,44.0,44,25,8905,ServiceTest7
1614740040,50.0,50,6,7752,ServiceTest6
1614740040,42.55,42,47,8890,ServiceTest2
1614740040,53.12,53,32,7268,ServiceTest9
1614740040,40.74,40,27,9252,ServiceTest8
1614740040,27.78,27,18,11085,ServiceTest5
1614740100,64.91,64.64912280701755,57,7118.58,ServiceTest10
1614740100,45.76,45,59,8548,ServiceTest4
1614740100,76.92,76.61538461538461,13,7538.77,ServiceTest7
1614740100,63.16,62.631578947368425,38,9536.71,ServiceTest8
1614740100,54.76,54.0,42,13892.43,ServiceTest1
1614740100,60.0,60,20,6232,ServiceTest11
1614740100,41.18,40.470588235294116,34,11702.59,ServiceTest5
1614740100,48.53,48.17647058823529,68,11350.35,ServiceTest9
1614740100,56.82,55.90909090909091,44,9810.48,ServiceTest2
1614740100,40.0,40.0,5,19999.4,ServiceTest6
1614740100,64.29,64,14,5562,ServiceTest3
1614740160,70.0,69.6,10,13579.4,ServiceTest6
1614740160,70.97,70.45161290322581,31,16186.32,ServiceTest9
1614740160,50.0,49.5,10,16783.8,ServiceTest1
1614740160,46.15,46.15384615384615,13,22157.85,ServiceTest3
1614740160,50.0,49.92307692307692,26,18141.62,ServiceTest5
1614740160,34.78,34.69565217391305,23,25553.0,ServiceTest2
1614740160,34.78,34.69565217391305,23,23672.57,ServiceTest8
1614740160,62.07,61.44827586206897,29,12175.55,ServiceTest4
1614740160,28.57,28.285714285714285,7,30144.0,ServiceTest7
1614740160,58.33,57.75,12,17755.5,ServiceTest11
1614740160,20.0,19.6,10,34660.0,ServiceTest10
1614740220,45.45,45.27272727272727,11,28809.91,ServiceTest5
1614740220,45.0,44.800000000000004,20,24283.6,ServiceTest1
1614740220,50.0,50.0,18,17681.83,ServiceTest8
1614740220,55.0,54.400000000000006,20,16040.8,ServiceTest6
1614740220,46.67,46.666666666666664,15,29273.73,ServiceTest9
1614740220,44.44,44.33333333333333,9,24332.67,ServiceTest7
1614740220,62.5,61.75000000000001,16,16971.0,ServiceTest10
